#1					
double FirstFloor (8761,6) #Simulationszeit, T_air, P_heat, TWW [l/h], Strom [W], Luft [m³/h]					
1054800.00	21.00	2070.90	0.00	2577.25	4533.42
1058400.00	21.00	1985.75	0.00	5678.10	4533.42
1062000.00	21.00	1848.38	0.00	7418.93	4533.42
1065600.00	21.00	1696.74	0.00	8012.81	4533.42
1069200.00	21.00	1642.18	0.00	10816.73	4533.42
1072800.00	21.00	1612.43	0.00	14522.79	4533.42
1076400.00	21.00	1218.12	73.91	15329.74	4533.42
1080000.00	21.00	700.31	73.91	14230.39	4533.42
1083600.00	21.00	497.21	73.91	13908.52	4533.42
1087200.00	21.01	372.52	73.91	14438.93	4533.42
1090800.00	21.02	215.44	73.91	16626.30	4533.42
1094400.00	21.03	197.02	73.91	18389.80	4533.42
1098000.00	21.01	638.47	73.91	21050.91	8081.31
1101600.00	21.00	717.76	295.66	22692.01	8081.31
1105200.00	21.00	571.20	295.66	22376.94	8081.31
1108800.00	21.00	828.26	295.66	21857.86	8081.31
1112400.00	21.00	1129.86	295.66	19208.08	8081.31
1116000.00	21.00	1232.49	295.66	14289.32	8081.31
1119600.00	21.00	1371.94	73.91	9531.51	8081.31
1123200.00	21.00	1632.03	73.91	5759.70	4533.42
1126800.00	21.00	1685.82	73.91	3581.40	4533.42
1130400.00	21.00	1515.42	73.91	2989.79	4533.42
1134000.00	21.00	1537.71	73.91	2856.05	4533.42
1137600.00	21.00	1553.54	0.00	2842.45	4533.42
1141200.00	21.00	1428.45	0.00	2577.25	4533.42
1144800.00	21.00	1369.61	0.00	5678.10	4533.42
1148400.00	21.00	1364.81	0.00	7418.93	4533.42
1152000.00	21.00	1472.26	0.00	8012.81	4533.42
1155600.00	21.00	1602.52	0.00	10816.73	4533.42
1159200.00	21.00	1504.04	0.00	14522.79	4533.42
1162800.00	21.00	1201.80	73.91	15329.74	4533.42
1166400.00	21.01	382.91	73.91	14230.39	4533.42
1170000.00	21.06	145.54	73.91	13908.52	4533.42
1173600.00	21.08	141.52	73.91	14438.93	4533.42
1177200.00	21.05	252.32	73.91	16626.30	4533.42
1180800.00	21.02	522.80	73.91	18389.80	4533.42
1184400.00	21.00	864.64	73.91	21050.91	8081.31
1188000.00	21.00	1154.79	295.66	22692.01	8081.31
1191600.00	21.00	1213.98	295.66	22376.94	8081.31
1195200.00	21.00	1420.35	295.66	21857.86	8081.31
1198800.00	21.00	1732.44	295.66	19208.08	8081.31
1202400.00	21.00	1759.51	295.66	14289.32	8081.31
1206000.00	21.00	1827.71	73.91	9531.51	8081.31
1209600.00	21.00	2009.46	73.91	5759.70	4533.42
1213200.00	21.00	2070.38	73.91	3581.40	4533.42
1216800.00	21.00	2214.70	73.91	2989.79	4533.42
1220400.00	21.00	2413.84	73.91	2856.05	4533.42
1224000.00	21.00	2497.11	0.00	2842.45	4533.42
1227600.00	21.00	2513.29	0.00	2577.25	4533.42
1231200.00	21.00	2573.36	0.00	5678.10	4533.42
1234800.00	21.00	2532.86	0.00	7418.93	4533.42
1238400.00	21.00	2503.29	0.00	8012.81	4533.42
1242000.00	21.00	2639.52	0.00	10816.73	4533.42
1245600.00	21.00	2620.14	0.00	14522.79	4533.42
1249200.00	21.00	2334.41	73.91	15329.74	4533.42
1252800.00	21.00	1844.58	73.91	14230.39	4533.42
1256400.00	21.00	1745.06	73.91	13908.52	4533.42
