T_Außen;Q_Solar;Q_intern;Q_Transmission;Q_Lüftung;Q_Heizen/Kühlen;Raumtemperatur;Raumtemperatur;Te_gl.Mittel;Q_el_need;Q_el_prod;Q_storage;Q_selfuse;Q_feed-in;Q_from-grid;CO2-Konzentration;Raumfeuchte;Nutzung;Monat;Tag im Monat;Stunde am Tag;Tag im Jahr;Stunde im Jahr;I_glob
17,5515;-1,98;0,46;0,85;0,11;0;16,95;16,95;16,98;0;0;0;0;0;0;399,98;66,77;1;6;14;22;165;3958;0
17,5515;-1,98;0,46;0,86;0,11;0;16,94;16,94;16,98;0;0;0;0;0;0;399,98;66,72;1;6;14;23;165;3959;0
17,5515;-1,98;0,46;0,87;0,11;0;16,94;16,94;16,98;0;0;0;0;0;0;399,98;66,68;1;6;14;24;165;3960;0
17,5515;-1,98;0,46;0,88;0,11;0;16,93;16,93;17,16;0;0;0;0;0;0;399,98;66,63;1;6;15;1;166;3961;0
17,5515;-1,98;0,46;0,89;0,11;0;16,92;16,92;17,16;0;0;0;0;0;0;399,98;66,59;1;6;15;2;166;3962;0
17,5515;-1,98;0,46;0,9;0,12;0;16,91;16,91;17,16;0;0;0;0;0;0;399,98;66,54;1;6;15;3;166;3963;0
17,5515;-1,98;0,46;0,91;0,12;0;16,91;16,91;17,16;0;0;0;0;0;0;399,98;66,49;1;6;15;4;166;3964;0
17,5515;-1,98;0,46;0,92;0,12;0;16,9;16,9;17,16;0;0;0;0;0;0;399,98;66,45;1;6;15;5;166;3965;0
17,5515;-1,98;0,46;0,93;0,12;0;16,9;16,9;17,16;0,03;0;0;0;0;0,03;399,98;66,4;1;6;15;6;166;3966;0
17,5515;-1,98;0,46;0,94;0,12;0;16,89;16,89;17,16;0,03;0;0;0;0;0,03;399,98;66,36;1;6;15;7;166;3967;0
17,5515;-1,98;0,46;0,95;0,12;0;16,88;16,88;17,16;0,03;0;0;0;0;0,03;399,98;66,31;1;6;15;8;166;3968;0
17,5515;-1,98;0,46;0,96;0,12;0;16,88;16,88;17,16;0;0;0;0;0;0;399,98;66,27;1;6;15;9;166;3969;0
17,5515;-1,98;0,46;0,97;0,12;0;16,87;16,87;17,16;0;0;0;0;0;0;399,98;66,22;1;6;15;10;166;3970;0
17,5515;-1,98;0,46;0,97;0,12;0;16,87;16,87;17,16;0;0;0;0;0;0;399,98;66,17;1;6;15;11;166;3971;0
17,5515;-1,98;0,46;0,98;0,13;0;16,86;16,86;17,16;0;0;0;0;0;0;399,98;66,13;1;6;15;12;166;3972;0
17,5515;-1,98;0,46;0,99;0,13;0;16,86;16,86;17,16;0,03;0;0;0;0;0,03;399,98;66,08;1;6;15;13;166;3973;0
17,5515;-1,98;0,46;1;0,13;0;16,85;16,85;17,16;0;0;0;0;0;0;399,98;66,04;1;6;15;14;166;3974;0
17,5515;-1,98;0,46;1;0,13;0;16,85;16,85;17,16;0;0;0;0;0;0;399,98;65,99;1;6;15;15;166;3975;0
17,5515;-1,98;0,46;1,01;0,13;0;16,84;16,84;17,16;0;0;0;0;0;0;399,98;65,95;1;6;15;16;166;3976;0
17,5515;-1,98;0,46;1,02;0,13;0;16,84;16,84;17,16;0;0;0;0;0;0;399,98;65,9;1;6;15;17;166;3977;0
17,5515;-1,98;0,46;1,02;0,13;0;16,83;16,83;17,16;0,03;0;0;0;0;0,03;399,98;65,86;1;6;15;18;166;3978;0
17,5515;-1,98;0,46;1,03;0,13;0;16,83;16,83;17,16;0,03;0;0;0;0;0,03;399,98;65,81;1;6;15;19;166;3979;0
17,5515;-1,98;0,46;1,04;0,13;0;16,82;16,82;17,16;0;0;0;0;0;0;399,98;65,77;1;6;15;20;166;3980;0
17,5515;-1,98;0,46;1,04;0,13;0;16,82;16,82;17,16;0;0;0;0;0;0;399,98;65,72;1;6;15;21;166;3981;0
17,5515;-1,98;0,46;1,05;0,13;0;16,81;16,81;17,16;0;0;0;0;0;0;399,98;65,68;1;6;15;22;166;3982;0
17,5515;-1,98;0,46;1,05;0,13;0;16,81;16,81;17,16;0;0;0;0;0;0;399,98;65,63;1;6;15;23;166;3983;0
17,5515;-1,98;0,46;1,06;0,14;0;16,8;16,8;17,16;0;0;0;0;0;0;399,98;65,59;1;6;15;24;166;3984;0
17,5515;-1,98;0,46;1,07;0,14;0;16,8;16,8;17,33;0;0;0;0;0;0;399,98;65,54;2;6;16;1;167;3985;0
17,5515;-1,98;0,46;1,07;0,14;0;16,8;16,8;17,33;0;0;0;0;0;0;399,98;65,5;2;6;16;2;167;3986;0
17,5515;-1,98;0,46;1,08;0,14;0;16,79;16,79;17,33;0;0;0;0;0;0;399,98;65,45;2;6;16;3;167;3987;0
17,5515;-1,98;0,46;1,08;0,14;0;16,79;16,79;17,33;0;0;0;0;0;0;399,98;65,41;2;6;16;4;167;3988;0
17,5515;-1,98;0,46;1,09;0,14;0;16,79;16,79;17,33;0;0;0;0;0;0;399,98;65,37;2;6;16;5;167;3989;0
17,5515;-1,98;0,46;1,09;0,14;0;16,78;16,78;17,33;0,03;0;0;0;0;0,03;399,98;65,32;2;6;16;6;167;3990;0
17,5515;-1,98;0,46;1,1;0,14;0;16,78;16,78;17,33;0,03;0;0;0;0;0,03;399,98;65,28;2;6;16;7;167;3991;0
17,5515;-1,98;0,46;1,1;0,14;0;16,78;16,78;17,33;0,03;0;0;0;0;0,03;399,98;65,24;2;6;16;8;167;3992;0
17,5515;-1,98;0,46;1,11;0,14;0;16,77;16,77;17,33;0;0;0;0;0;0;399,98;65,19;2;6;16;9;167;3993;0
17,5515;-1,98;0,46;1,11;0,14;0;16,77;16,77;17,33;0;0;0;0;0;0;399,98;65,15;2;6;16;10;167;3994;0
17,5515;-1,98;0,46;1,12;0,14;0;16,77;16,77;17,33;0;0;0;0;0;0;399,98;65,11;2;6;16;11;167;3995;0
17,5515;-1,98;0,46;1,12;0,14;0;16,76;16,76;17,33;0;0;0;0;0;0;399,98;65,06;2;6;16;12;167;3996;0
17,5515;-1,98;0,46;1,12;0,14;0;16,76;16,76;17,33;0,03;0;0;0;0;0,03;399,98;65,02;2;6;16;13;167;3997;0
17,5515;-1,98;0,46;1,13;0,14;0;16,76;16,76;17,33;0;0;0;0;0;0;399,98;64,98;2;6;16;14;167;3998;0
17,5515;-1,98;0,46;1,13;0,14;0;16,75;16,75;17,33;0;0;0;0;0;0;399,98;64,94;2;6;16;15;167;3999;0
17,5515;-1,98;0,46;1,14;0,15;0;16,75;16,75;17,33;0;0;0;0;0;0;399,98;64,89;2;6;16;16;167;4000;0
17,5515;-1,98;0,46;1,14;0,15;0;16,75;16,75;17,33;0;0;0;0;0;0;399,98;64,85;2;6;16;17;167;4001;0
17,5515;-1,98;0,46;1,14;0,15;0;16,75;16,75;17,33;0,03;0;0;0;0;0,03;399,98;64,81;2;6;16;18;167;4002;0
17,5515;-1,98;0,46;1,15;0,15;0;16,74;16,74;17,33;0,03;0;0;0;0;0,03;399,98;64,77;2;6;16;19;167;4003;0
17,5515;-1,98;0,46;1,15;0,15;0;16,74;16,74;17,33;0;0;0;0;0;0;399,98;64,73;2;6;16;20;167;4004;0
17,5515;-1,98;0,46;1,15;0,15;0;16,74;16,74;17,33;0;0;0;0;0;0;399,98;64,69;2;6;16;21;167;4005;0
17,5515;-1,98;0,46;1,16;0,15;0;16,74;16,74;17,33;0;0;0;0;0;0;399,98;64,65;2;6;16;22;167;4006;0
17,5515;-1,98;0,46;1,16;0,15;0;16,73;16,73;17,33;0;0;0;0;0;0;399,98;64,61;2;6;16;23;167;4007;0
17,5515;-1,98;0,46;1,16;0,15;0;16,73;16,73;17,33;0;0;0;0;0;0;399,98;64,57;2;6;16;24;167;4008;0
17,5515;-1,98;0,46;1,17;0,15;0;16,73;16,73;17,48;0;0;0;0;0;0;399,98;64,53;2;6;17;1;168;4009;0
17,5515;-1,98;0,46;1,17;0,15;0;16,73;16,73;17,48;0;0;0;0;0;0;399,98;64,49;2;6;17;2;168;4010;0
17,5515;-1,98;0,46;1,17;0,15;0;16,73;16,73;17,48;0;0;0;0;0;0;399,98;64,45;2;6;17;3;168;4011;0
17,5515;-1,98;0,46;1,18;0,15;0;16,72;16,72;17,48;0;0;0;0;0;0;399,98;64,41;2;6;17;4;168;4012;0
17,5515;-1,98;0,46;1,18;0,15;0;16,72;16,72;17,48;0;0;0;0;0;0;399,98;64,37;2;6;17;5;168;4013;0
17,5515;-1,98;0,46;1,18;0,15;0;16,72;16,72;17,48;0,03;0;0;0;0;0,03;399,98;64,33;2;6;17;6;168;4014;0
17,5515;-1,98;0,46;1,18;0,15;0;16,72;16,72;17,48;0,03;0;0;0;0;0,03;399,98;64,29;2;6;17;7;168;4015;0
17,5515;-1,98;0,46;1,19;0,15;0;16,72;16,72;17,48;0,03;0;0;0;0;0,03;399,98;64,25;2;6;17;8;168;4016;0
17,5515;-1,98;0,46;1,19;0,15;0;16,71;16,71;17,48;0;0;0;0;0;0;399,98;64,21;2;6;17;9;168;4017;0
17,5515;-1,98;0,46;1,19;0,15;0;16,71;16,71;17,48;0;0;0;0;0;0;399,98;64,17;2;6;17;10;168;4018;0
17,5515;-1,98;0,46;1,19;0,15;0;16,71;16,71;17,48;0;0;0;0;0;0;399,98;64,14;2;6;17;11;168;4019;0
17,5515;-1,98;0,46;1,2;0,15;0;16,71;16,71;17,48;0;0;0;0;0;0;399,98;64,1;2;6;17;12;168;4020;0
17,5515;-1,98;0,46;1,2;0,15;0;16,71;16,71;17,48;0,03;0;0;0;0;0,03;399,98;64,06;2;6;17;13;168;4021;0
17,5515;-1,98;0,46;1,2;0,15;0;16,71;16,71;17,48;0;0;0;0;0;0;399,98;64,02;2;6;17;14;168;4022;0
17,5515;-1,98;0,46;1,2;0,15;0;16,7;16,7;17,48;0;0;0;0;0;0;399,98;63,99;2;6;17;15;168;4023;0
17,5515;-1,98;0,46;1,21;0,15;0;16,7;16,7;17,48;0;0;0;0;0;0;399,98;63,95;2;6;17;16;168;4024;0
17,5515;-1,98;0,46;1,21;0,15;0;16,7;16,7;17,48;0;0;0;0;0;0;399,98;63,91;2;6;17;17;168;4025;0
17,5515;-1,98;0,46;1,21;0,15;0;16,7;16,7;17,48;0,03;0;0;0;0;0,03;399,98;63,88;2;6;17;18;168;4026;0
17,5515;-1,98;0,46;1,21;0,15;0;16,7;16,7;17,48;0,03;0;0;0;0;0,03;399,98;63,84;2;6;17;19;168;4027;0
17,5515;-1,98;0,46;1,21;0,16;0;16,7;16,7;17,48;0;0;0;0;0;0;399,98;63,8;2;6;17;20;168;4028;0
17,5515;-1,98;0,46;1,22;0,16;0;16,69;16,69;17,48;0;0;0;0;0;0;399,98;63,77;2;6;17;21;168;4029;0
17,5515;-1,98;0,46;1,22;0,16;0;16,69;16,69;17,48;0;0;0;0;0;0;399,98;63,73;2;6;17;22;168;4030;0
17,5515;-1,98;0,46;1,22;0,16;0;16,69;16,69;17,48;0;0;0;0;0;0;399,98;63,7;2;6;17;23;168;4031;0
17,5515;-1,98;0,46;1,22;0,16;0;16,69;16,69;17,48;0;0;0;0;0;0;399,98;63,66;2;6;17;24;168;4032;0
17,5515;-1,98;0,46;1,22;0,16;0;16,69;16,69;17,55;0;0;0;0;0;0;399,98;63,63;1;6;18;1;169;4033;0
17,5515;-1,98;0,46;1,22;0,16;0;16,69;16,69;17,55;0;0;0;0;0;0;399,98;63,59;1;6;18;2;169;4034;0
17,5515;-1,98;0,46;1,23;0,16;0;16,69;16,69;17,55;0;0;0;0;0;0;399,98;63,56;1;6;18;3;169;4035;0
17,5515;-1,98;0,46;1,23;0,16;0;16,69;16,69;17,55;0;0;0;0;0;0;399,98;63,52;1;6;18;4;169;4036;0
17,5515;-1,98;0,46;1,23;0,16;0;16,69;16,69;17,55;0;0;0;0;0;0;399,98;63,49;1;6;18;5;169;4037;0
17,5515;-1,98;0,46;1,23;0,16;0;16,68;16,68;17,55;0,03;0;0;0;0;0,03;399,98;63,45;1;6;18;6;169;4038;0
17,5515;-1,98;0,46;1,23;0,16;0;16,68;16,68;17,55;0,03;0;0;0;0;0,03;399,98;63,42;1;6;18;7;169;4039;0
17,5515;-1,98;0,46;1,23;0,16;0;16,68;16,68;17,55;0,03;0;0;0;0;0,03;399,98;63,39;1;6;18;8;169;4040;0
17,5515;-1,98;0,46;1,24;0,16;0;16,68;16,68;17,55;0;0;0;0;0;0;399,98;63,35;1;6;18;9;169;4041;0
17,5515;-1,98;0,46;1,24;0,16;0;16,68;16,68;17,55;0;0;0;0;0;0;399,98;63,32;1;6;18;10;169;4042;0
17,5515;-1,98;0,46;1,24;0,16;0;16,68;16,68;17,55;0;0;0;0;0;0;399,98;63,29;1;6;18;11;169;4043;0
17,5515;-1,98;0,46;1,24;0,16;0;16,68;16,68;17,55;0;0;0;0;0;0;399,98;63,26;1;6;18;12;169;4044;0
17,5515;-1,98;0,46;1,24;0,16;0;16,68;16,68;17,55;0,03;0;0;0;0;0,03;399,98;63,22;1;6;18;13;169;4045;0
17,5515;-1,98;0,46;1,24;0,16;0;16,68;16,68;17,55;0;0;0;0;0;0;399,98;63,19;1;6;18;14;169;4046;0
17,5515;-1,98;0,46;1,24;0,16;0;16,68;16,68;17,55;0;0;0;0;0;0;399,98;63,16;1;6;18;15;169;4047;0
17,5515;-1,98;0,46;1,24;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;63,13;1;6;18;16;169;4048;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;63,1;1;6;18;17;169;4049;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0,03;0;0;0;0;0,03;399,98;63,07;1;6;18;18;169;4050;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0,03;0;0;0;0;0,03;399,98;63,04;1;6;18;19;169;4051;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;63;1;6;18;20;169;4052;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,97;1;6;18;21;169;4053;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,94;1;6;18;22;169;4054;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,91;1;6;18;23;169;4055;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,88;1;6;18;24;169;4056;0
17,5515;-1,98;0,46;1,25;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,85;1;6;19;1;170;4057;0
17,5515;-1,98;0,46;1,26;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,82;1;6;19;2;170;4058;0
17,5515;-1,98;0,46;1,26;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,8;1;6;19;3;170;4059;0
17,5515;-1,98;0,46;1,26;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,77;1;6;19;4;170;4060;0
17,5515;-1,98;0,46;1,26;0,16;0;16,67;16,67;17,55;0;0;0;0;0;0;399,98;62,74;1;6;19;5;170;4061;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0,03;0;0;0;0;0,03;399,98;62,71;1;6;19;6;170;4062;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0,03;0;0;0;0;0,03;399,98;62,68;1;6;19;7;170;4063;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0,03;0;0;0;0;0,03;399,98;62,65;1;6;19;8;170;4064;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,62;1;6;19;9;170;4065;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,6;1;6;19;10;170;4066;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,57;1;6;19;11;170;4067;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,54;1;6;19;12;170;4068;0
17,5515;-1,98;0,46;1,26;0,16;0;16,66;16,66;17,55;0,03;0;0;0;0;0,03;399,98;62,52;1;6;19;13;170;4069;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,49;1;6;19;14;170;4070;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,46;1;6;19;15;170;4071;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,44;1;6;19;16;170;4072;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,41;1;6;19;17;170;4073;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0,03;0;0;0;0;0,03;399,98;62,38;1;6;19;18;170;4074;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0,03;0;0;0;0;0,03;399,98;62,36;1;6;19;19;170;4075;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,33;1;6;19;20;170;4076;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,31;1;6;19;21;170;4077;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,28;1;6;19;22;170;4078;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,25;1;6;19;23;170;4079;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,23;1;6;19;24;170;4080;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,21;1;6;20;1;171;4081;0
17,5515;-1,98;0,46;1,27;0,16;0;16,66;16,66;17,55;0;0;0;0;0;0;399,98;62,18;1;6;20;2;171;4082;0
17,5515;-1,98;0,46;1,27;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;62,16;1;6;20;3;171;4083;0
17,5515;-1,98;0,46;1,27;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;62,13;1;6;20;4;171;4084;0
17,5515;-1,98;0,46;1,27;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;62,11;1;6;20;5;171;4085;0
17,5515;-1,98;0,46;1,27;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;62,08;1;6;20;6;171;4086;0
17,5515;-1,98;0,46;1,27;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;62,06;1;6;20;7;171;4087;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;62,04;1;6;20;8;171;4088;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;62,01;1;6;20;9;171;4089;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,99;1;6;20;10;171;4090;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,97;1;6;20;11;171;4091;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,95;1;6;20;12;171;4092;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,92;1;6;20;13;171;4093;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,9;1;6;20;14;171;4094;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,88;1;6;20;15;171;4095;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,86;1;6;20;16;171;4096;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,83;1;6;20;17;171;4097;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,81;1;6;20;18;171;4098;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,79;1;6;20;19;171;4099;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,77;1;6;20;20;171;4100;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,75;1;6;20;21;171;4101;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,73;1;6;20;22;171;4102;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,71;1;6;20;23;171;4103;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,69;1;6;20;24;171;4104;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,67;1;6;21;1;172;4105;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,64;1;6;21;2;172;4106;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,62;1;6;21;3;172;4107;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,6;1;6;21;4;172;4108;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,58;1;6;21;5;172;4109;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,57;1;6;21;6;172;4110;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,55;1;6;21;7;172;4111;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,53;1;6;21;8;172;4112;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,51;1;6;21;9;172;4113;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,49;1;6;21;10;172;4114;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,47;1;6;21;11;172;4115;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,45;1;6;21;12;172;4116;0
17,5515;-1,98;0,46;1,28;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,43;1;6;21;13;172;4117;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,41;1;6;21;14;172;4118;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,39;1;6;21;15;172;4119;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,38;1;6;21;16;172;4120;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,36;1;6;21;17;172;4121;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,34;1;6;21;18;172;4122;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0,03;0;0;0;0;0,03;399,98;61,32;1;6;21;19;172;4123;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,31;1;6;21;20;172;4124;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,29;1;6;21;21;172;4125;0
17,5515;-1,98;0,46;1,29;0,16;0;16,65;16,65;17,55;0;0;0;0;0;0;399,98;61,27;1;6;21;22;172;4126;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,25;1;6;21;23;172;4127;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,24;1;6;21;24;172;4128;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,22;1;6;22;1;173;4129;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,2;1;6;22;2;173;4130;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,19;1;6;22;3;173;4131;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,17;1;6;22;4;173;4132;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,15;1;6;22;5;173;4133;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;61,14;1;6;22;6;173;4134;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;61,12;1;6;22;7;173;4135;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;61,11;1;6;22;8;173;4136;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,09;1;6;22;9;173;4137;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,07;1;6;22;10;173;4138;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,06;1;6;22;11;173;4139;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,04;1;6;22;12;173;4140;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;61,03;1;6;22;13;173;4141;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61,01;1;6;22;14;173;4142;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;61;1;6;22;15;173;4143;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;60,98;1;6;22;16;173;4144;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;60,97;1;6;22;17;173;4145;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;60,95;1;6;22;18;173;4146;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;60,94;1;6;22;19;173;4147;0
17,5515;-1,98;0,46;1,29;0,16;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;60,92;1;6;22;20;173;4148;0
