time,br_temp,br_humi,ma_temp,ma_humi,meter0_power_L123,meter2_power_L123,meter2_power_L123
2022-06-06 20:21:00+02:00,22.1372,42.99,22.396,43.4736,72.3227,0.0,0.0
2022-06-06 20:22:00+02:00,22.1372,42.99,22.3884,43.4858,74.4343,0.0,0.0
2022-06-06 20:23:00+02:00,22.1358,42.99,22.3914,43.4858,77.2491,0.0,0.0
2022-06-06 20:24:00+02:00,22.1304,43.09,22.3869,43.4858,73.0771,0.0,0.0
2022-06-06 20:25:00+02:00,22.1237,43.09,22.3899,43.6018,71.1219,0.0,0.0
2022-06-06 20:26:00+02:00,22.1237,43.0,22.393,43.6018,68.5621,0.0,0.0
2022-06-06 20:27:00+02:00,22.1223,43.09,22.3869,43.6018,69.8302,0.0,0.0
2022-06-06 20:28:00+02:00,22.125,43.09,22.3853,43.7117,68.2931,0.0,0.0
2022-06-06 20:29:00+02:00,22.1426,43.09,22.3869,43.614,67.6549,0.0,0.0
2022-06-06 20:30:00+02:00,22.1358,43.14,22.3777,43.614,70.8898,0.0,0.0
2022-06-06 20:31:00+02:00,22.1304,43.19,22.3685,43.7117,71.3952,0.0,0.0
2022-06-06 20:32:00+02:00,22.1453,43.1,22.3762,43.7086,75.1707,0.0,0.0
2022-06-06 20:33:00+02:00,22.1155,43.19,22.3762,43.6476,71.5575,0.0,0.0
2022-06-06 20:34:00+02:00,22.1169,43.18,22.3777,43.8063,72.2173,0.0,0.0
2022-06-06 20:35:00+02:00,22.1074,43.18,22.3762,43.7086,69.2096,0.0,0.0
2022-06-06 20:36:00+02:00,22.0858,43.18,22.3731,43.7208,70.0206,0.0,0.0
2022-06-06 20:37:00+02:00,22.1074,43.18,22.3716,43.7117,72.6511,0.0,0.0
2022-06-06 20:38:00+02:00,22.102,43.29,22.3624,43.7086,160.712,0.0,0.0
2022-06-06 20:39:00+02:00,22.1115,43.29,22.3609,43.788,150.546,0.0,0.0
2022-06-06 20:40:00+02:00,22.0885,43.29,22.3502,43.9253,145.937,0.0,0.0
2022-06-06 20:41:00+02:00,22.098,43.29,22.3411,43.968,145.908,0.0,0.0
2022-06-06 20:42:00+02:00,22.0926,43.34,22.3426,43.8185,144.324,0.0,0.0
2022-06-06 20:43:00+02:00,22.0885,43.38,22.3395,43.91,146.41,0.0,0.0
2022-06-06 20:44:00+02:00,22.0885,43.39,22.3441,43.9253,140.093,0.0,0.0
2022-06-06 20:45:00+02:00,22.079,43.4,22.3426,43.9253,144.63,0.0,0.0
2022-06-06 20:46:00+02:00,22.0723,43.41,22.3487,43.9222,144.167,0.0,0.0
2022-06-06 20:47:00+02:00,22.1007,43.4,22.3319,43.9253,141.136,0.0,0.0
2022-06-06 20:48:00+02:00,22.0898,43.21,22.3914,43.9344,139.542,0.0,0.0
2022-06-06 20:49:00+02:00,22.033,43.27,22.4235,43.8124,141.961,0.0,0.0
2022-06-06 20:50:00+02:00,21.9843,43.37,22.3197,44.0077,74.4319,0.0,0.0
2022-06-06 20:51:00+02:00,21.9492,43.45,22.2755,43.9985,74.871,0.0,0.0
2022-06-06 20:52:00+02:00,21.9289,43.56,22.2617,43.9833,72.8885,0.0,0.0
2022-06-06 20:53:00+02:00,21.9045,43.66,22.248,44.0321,75.1205,0.0,0.0
2022-06-06 20:54:00+02:00,21.8964,43.66,22.251,44.0474,75.0258,0.0,0.0
2022-06-06 20:55:00+02:00,21.9045,43.69,22.251,44.0931,72.2388,0.0,0.0
2022-06-06 20:56:00+02:00,21.9167,43.76,22.251,44.1053,70.1419,0.0,0.0
2022-06-06 20:57:00+02:00,21.9181,43.76,22.2571,44.1603,74.326,0.0,0.0
2022-06-06 20:58:00+02:00,21.9154,43.76,22.2617,44.1847,67.603,0.0,0.0
2022-06-06 20:59:00+02:00,21.9167,43.76,22.2617,44.2061,74.1102,0.0,0.0
2022-06-06 21:00:00+02:00,21.9194,43.76,22.2739,44.1939,72.6885,0.0,0.0
2022-06-06 21:01:00+02:00,21.937,43.77,22.2785,44.1694,71.3894,0.0,0.0
2022-06-06 21:02:00+02:00,21.9356,43.77,22.2907,44.1176,70.268,0.0,0.0
2022-06-06 21:03:00+02:00,21.9384,43.77,22.2999,44.1176,68.9309,0.0,0.0
2022-06-06 21:04:00+02:00,21.9316,43.77,22.309,44.1176,67.8898,0.0,0.0
2022-06-06 21:05:00+02:00,21.9397,43.86,22.3151,44.1176,76.0089,0.0,0.0
2022-06-06 21:06:00+02:00,21.9438,43.87,22.3212,44.1237,72.2557,0.0,0.0
2022-06-06 21:07:00+02:00,21.9451,43.79,22.3212,44.1267,70.6625,0.0,0.0
2022-06-06 21:08:00+02:00,21.9613,43.78,22.3243,44.2244,70.0421,0.0,0.0
2022-06-06 21:09:00+02:00,21.9654,43.78,22.3334,44.1633,69.7466,0.0,0.0
2022-06-06 21:10:00+02:00,21.9681,43.75,22.335,44.1237,76.1703,0.0,0.0
2022-06-06 21:11:00+02:00,21.9681,43.8,22.3426,44.145,73.1113,0.0,0.0
2022-06-06 21:12:00+02:00,21.9762,43.78,22.3426,44.1145,76.0516,0.0,0.0
2022-06-06 21:13:00+02:00,21.9654,43.77,22.3457,44.0962,76.6327,0.0,0.0
2022-06-06 21:14:00+02:00,21.9573,43.77,22.3457,44.1176,69.2369,0.0,0.0
2022-06-06 21:15:00+02:00,21.9464,43.77,22.3472,44.1145,76.3531,0.0,0.0
2022-06-06 21:16:00+02:00,21.9559,43.77,22.3411,44.1176,68.7838,0.0,0.0
2022-06-06 21:17:00+02:00,21.9384,43.87,22.338,44.1176,71.8037,0.0,0.0
2022-06-06 21:18:00+02:00,21.9505,43.83,22.3365,44.1053,74.6526,0.0,0.0
2022-06-06 21:19:00+02:00,21.937,43.87,22.3411,44.1176,71.7962,0.0,0.0
2022-06-06 21:20:00+02:00,21.9356,43.87,22.3441,44.1176,73.2192,0.0,0.0
2022-06-06 21:21:00+02:00,21.941,43.87,22.3411,44.1176,73.1528,0.0,0.0
2022-06-06 21:22:00+02:00,21.941,43.87,22.3395,44.0962,75.8067,0.0,0.0
2022-06-06 21:23:00+02:00,21.9654,43.87,22.338,44.1023,77.1278,0.0,0.0
2022-06-06 21:24:00+02:00,21.9532,43.86,22.3334,44.1115,75.9773,0.0,0.0
2022-06-06 21:25:00+02:00,21.9532,43.96,22.3395,44.2213,166.459,0.0,0.0
2022-06-06 21:26:00+02:00,21.9505,43.88,22.338,44.1939,156.459,0.0,0.0
2022-06-06 21:27:00+02:00,21.9532,43.88,22.338,44.2244,147.392,0.0,0.0
2022-06-06 21:28:00+02:00,21.9492,43.98,22.3457,44.1939,151.255,0.0,0.0
2022-06-06 21:29:00+02:00,21.941,43.89,22.3411,44.1694,143.746,0.0,0.0
2022-06-06 21:30:00+02:00,21.9586,43.87,22.3365,44.2305,142.771,0.0,0.0
2022-06-06 21:31:00+02:00,21.9451,43.87,22.338,44.2244,138.784,0.0,0.0
2022-06-06 21:32:00+02:00,21.9464,43.87,22.3365,44.2213,143.128,0.0,0.0
2022-06-06 21:33:00+02:00,21.9316,43.97,22.3319,44.2244,140.05,0.0,0.0
2022-06-06 21:34:00+02:00,21.9235,43.97,22.3334,44.1877,140.615,0.0,0.0
2022-06-06 21:35:00+02:00,21.9289,43.97,22.335,44.2244,136.849,0.0,0.0
2022-06-06 21:36:00+02:00,21.9438,43.97,22.335,44.2244,137.302,0.0,0.0
2022-06-06 21:37:00+02:00,21.9478,43.97,22.3334,44.2244,71.9674,0.0,0.0
2022-06-06 21:38:00+02:00,21.9329,43.97,22.3289,44.2213,75.3853,0.0,0.0
2022-06-06 21:39:00+02:00,21.9397,44.03,22.3273,44.2274,68.9276,0.0,0.0
2022-06-06 21:40:00+02:00,21.9384,44.08,22.3304,44.3312,69.8086,0.0,0.0
2022-06-06 21:41:00+02:00,21.9356,44.08,22.3258,44.3281,75.046,0.0,0.0
2022-06-06 21:42:00+02:00,21.9262,44.08,22.3334,44.3312,67.4382,0.0,0.0
2022-06-06 21:43:00+02:00,21.9329,44.08,22.3334,44.3312,78.9702,0.0,0.0
2022-06-06 21:44:00+02:00,21.941,44.08,22.335,44.3281,73.9257,0.0,0.0
2022-06-06 21:45:00+02:00,21.9316,44.08,22.338,44.3312,76.6727,0.0,0.0
2022-06-06 21:46:00+02:00,21.9343,44.09,22.3395,44.261,67.3902,0.0,0.0
2022-06-06 21:47:00+02:00,21.9397,44.09,22.3395,44.264,67.3444,0.0,0.0
2022-06-06 21:48:00+02:00,21.9438,44.09,22.3411,44.3129,68.5509,0.0,0.0
2022-06-06 21:49:00+02:00,21.9438,44.09,22.3441,44.2854,69.9416,0.0,0.0
2022-06-06 21:50:00+02:00,21.9397,44.09,22.3472,44.2335,75.9287,0.0,0.0
2022-06-06 21:51:00+02:00,21.9424,44.18,22.3487,44.2396,76.1041,0.0,0.0
2022-06-06 21:52:00+02:00,21.9532,44.18,22.3472,44.2549,77.1225,0.0,0.0
2022-06-06 21:53:00+02:00,21.9546,44.18,22.3457,44.2854,76.854,0.0,0.0
2022-06-06 21:54:00+02:00,21.9464,44.18,22.3426,44.3251,76.8161,0.0,0.0
2022-06-06 21:55:00+02:00,21.9464,44.18,22.3411,44.3495,77.2725,0.0,0.0
2022-06-06 21:56:00+02:00,21.9329,44.18,22.3395,44.3495,68.369,0.0,0.0
2022-06-06 21:57:00+02:00,21.941,44.18,22.3395,44.3495,74.476,0.0,0.0
2022-06-06 21:58:00+02:00,21.9289,44.18,22.3426,44.3495,74.1286,0.0,0.0
2022-06-06 21:59:00+02:00,21.9343,44.29,22.3441,44.3831,78.3115,0.0,0.0
2022-06-06 22:00:00+02:00,21.9343,44.28,22.3441,44.3403,67.5991,0.0,0.0
2022-06-06 22:01:00+02:00,21.941,44.28,22.3472,44.3983,71.2967,0.0,0.0
2022-06-06 22:02:00+02:00,21.9262,44.29,22.338,44.3709,73.9884,0.0,0.0
2022-06-06 22:03:00+02:00,21.9397,44.28,22.338,44.4838,70.761,0.0,0.0
2022-06-06 22:04:00+02:00,21.9424,44.28,22.338,44.4594,68.641,0.0,0.0
2022-06-06 22:05:00+02:00,21.941,44.28,22.3411,44.4472,74.9156,0.0,0.0
2022-06-06 22:06:00+02:00,21.9316,44.28,22.338,44.5265,74.8536,0.0,0.0
2022-06-06 22:07:00+02:00,21.9302,44.28,22.335,44.5173,68.3528,0.0,0.0
2022-06-06 22:08:00+02:00,21.937,44.38,22.3334,44.5326,73.8063,0.0,0.0
2022-06-06 22:09:00+02:00,21.9248,44.38,22.3365,44.5326,67.6192,0.0,0.0
2022-06-06 22:10:00+02:00,21.9235,44.38,22.335,44.4899,76.5348,0.0,0.0
2022-06-06 22:11:00+02:00,21.9154,44.38,22.338,44.5326,68.0792,0.0,0.0
2022-06-06 22:12:00+02:00,21.9316,44.38,22.3426,44.4594,165.176,0.0,0.0
2022-06-06 22:13:00+02:00,21.9438,44.38,22.3395,44.4929,149.035,0.0,0.0
2022-06-06 22:14:00+02:00,21.9329,44.38,22.3395,44.499,149.12,0.0,0.0
2022-06-06 22:15:00+02:00,21.9221,44.38,22.3395,44.5051,144.437,0.0,0.0
2022-06-06 22:16:00+02:00,21.9329,44.41,22.3395,44.5509,142.963,0.0,0.0
2022-06-06 22:17:00+02:00,21.9154,44.42,22.338,44.554,142.181,0.0,0.0
2022-06-06 22:18:00+02:00,21.9248,44.48,22.3365,44.5631,143.133,0.0,0.0
2022-06-06 22:19:00+02:00,21.9221,44.48,22.3334,44.5509,136.257,0.0,0.0
2022-06-06 22:20:00+02:00,21.9343,44.48,22.3273,44.6181,138.602,0.0,0.0
2022-06-06 22:21:00+02:00,21.9262,44.48,22.3228,44.5875,138.185,0.0,0.0
2022-06-06 22:22:00+02:00,21.9221,44.48,22.3228,44.6852,143.376,0.0,0.0
2022-06-06 22:23:00+02:00,21.9208,44.48,22.3197,44.7005,137.732,0.0,0.0
2022-06-06 22:24:00+02:00,21.9302,44.48,22.3228,44.731,73.3974,0.0,0.0
2022-06-06 22:25:00+02:00,21.9154,44.48,22.3212,44.6486,68.7705,0.0,0.0
2022-06-06 22:26:00+02:00,21.9086,44.53,22.3182,44.7279,76.2688,0.0,0.0
2022-06-06 22:27:00+02:00,21.9019,44.54,22.3167,44.7432,76.1014,0.0,0.0
2022-06-06 22:28:00+02:00,21.8991,44.48,22.3167,44.7462,66.5805,0.0,0.0
2022-06-06 22:29:00+02:00,21.8991,44.53,22.3197,44.7249,78.7887,0.0,0.0
2022-06-06 22:30:00+02:00,21.9032,44.48,22.3197,44.731,72.4252,0.0,0.0
2022-06-06 22:31:00+02:00,21.914,44.48,22.3197,44.7249,67.0791,0.0,0.0
2022-06-06 22:32:00+02:00,21.8951,44.48,22.3182,44.7432,72.1844,0.0,0.0
2022-06-06 22:33:00+02:00,21.887,44.48,22.3136,44.7432,71.2079,0.0,0.0
2022-06-06 22:34:00+02:00,21.8816,44.48,22.3121,44.7462,68.4168,0.0,0.0
2022-06-06 22:35:00+02:00,21.8694,44.58,22.3075,44.7432,77.9583,0.0,0.0
2022-06-06 22:36:00+02:00,21.8748,44.58,22.3045,44.7462,68.8631,0.0,0.0
2022-06-06 22:37:00+02:00,21.8802,44.58,22.3014,44.7462,77.7076,0.0,0.0
2022-06-06 22:38:00+02:00,21.864,44.58,22.2999,44.7432,71.6626,0.0,0.0
2022-06-06 22:39:00+02:00,21.8694,44.57,22.2968,44.7462,77.7657,0.0,0.0
2022-06-06 22:40:00+02:00,21.868,44.58,22.2953,44.7462,71.8789,0.0,0.0
2022-06-06 22:41:00+02:00,21.8842,44.57,22.2877,44.8622,69.2932,0.0,0.0
2022-06-06 22:42:00+02:00,21.8721,44.57,22.2861,44.7645,70.3029,0.0,0.0
2022-06-06 22:43:00+02:00,21.8626,44.59,22.2831,44.8195,72.6376,0.0,0.0
2022-06-06 22:44:00+02:00,21.868,44.6,22.2831,44.8408,70.5966,0.0,0.0
2022-06-06 22:45:00+02:00,21.8626,44.67,22.277,44.8622,78.1714,0.0,0.0
2022-06-06 22:46:00+02:00,21.8572,44.68,22.277,44.8561,74.069,0.0,0.0
2022-06-06 22:47:00+02:00,21.8626,44.68,22.2709,44.85,70.9355,0.0,0.0
2022-06-06 22:48:00+02:00,21.8477,44.68,22.2694,44.8531,75.2549,0.0,0.0
2022-06-06 22:49:00+02:00,21.8532,44.74,22.2617,44.85,76.7505,0.0,0.0
2022-06-06 22:50:00+02:00,21.8397,44.69,22.2587,44.8958,74.9214,0.0,0.0
2022-06-06 22:51:00+02:00,21.8343,44.77,22.2648,44.8958,75.3757,0.0,0.0
2022-06-06 22:52:00+02:00,21.8369,44.78,22.2617,44.8866,70.3848,0.0,0.0
2022-06-06 22:53:00+02:00,21.841,44.78,22.2633,44.9568,66.9032,0.0,0.0
2022-06-06 22:54:00+02:00,21.8518,44.82,22.2602,44.9599,70.135,0.0,0.0
2022-06-06 22:55:00+02:00,21.8369,44.79,22.2648,44.9812,71.6493,0.0,0.0
2022-06-06 22:56:00+02:00,21.8423,44.88,22.2587,44.969,75.961,0.0,0.0
2022-06-06 22:57:00+02:00,21.8343,44.91,22.2541,45.0392,76.8871,0.0,0.0
2022-06-06 22:58:00+02:00,21.8369,44.89,22.251,45.0758,151.65,0.0,0.0
2022-06-06 22:59:00+02:00,21.8289,44.9,22.2526,45.0575,167.896,0.0,0.0
2022-06-06 23:00:00+02:00,21.8248,44.98,22.251,45.0667,151.178,0.0,0.0
2022-06-06 23:01:00+02:00,21.8383,44.98,22.251,45.0911,144.499,0.0,0.0
2022-06-06 23:02:00+02:00,21.8491,44.99,22.2571,45.1735,148.396,0.0,0.0
2022-06-06 23:03:00+02:00,21.841,45.01,22.2571,45.1735,143.46,0.0,0.0
2022-06-06 23:04:00+02:00,21.8302,45.09,22.248,45.2528,146.31,0.0,0.0
2022-06-06 23:05:00+02:00,21.8194,45.09,22.248,45.2376,141.061,0.0,0.0
2022-06-06 23:06:00+02:00,21.8248,45.09,22.2495,45.3139,140.648,0.0,0.0
2022-06-06 23:07:00+02:00,21.8167,45.15,22.2465,45.3291,140.127,0.0,0.0
2022-06-06 23:08:00+02:00,21.8194,45.2,22.2465,45.3658,135.4,0.0,0.0
2022-06-06 23:09:00+02:00,21.8221,45.2,22.2434,45.3108,139.593,0.0,0.0
2022-06-06 23:10:00+02:00,21.8207,45.2,22.2434,45.4054,136.169,0.0,0.0
2022-06-06 23:11:00+02:00,21.8167,45.19,22.2434,45.4421,66.4232,0.0,0.0
2022-06-06 23:12:00+02:00,21.8234,45.25,22.2434,45.4695,66.9825,0.0,0.0
2022-06-06 23:13:00+02:00,21.818,45.3,22.2449,45.4299,73.0917,0.0,0.0
2022-06-06 23:14:00+02:00,21.8234,45.37,22.248,45.4329,67.2829,0.0,0.0
2022-06-06 23:15:00+02:00,21.8289,45.3,22.2449,45.5641,78.4763,0.0,0.0
2022-06-06 23:16:00+02:00,21.8126,45.3,22.2449,45.5916,68.1254,0.0,0.0
2022-06-06 23:17:00+02:00,21.8356,45.4,22.2373,45.5916,69.9367,0.0,0.0
2022-06-06 23:18:00+02:00,21.8167,45.42,22.2343,45.5885,69.4974,0.0,0.0
2022-06-06 23:19:00+02:00,21.814,45.44,22.2343,45.5184,75.3106,0.0,0.0
2022-06-06 23:20:00+02:00,21.8194,45.46,22.2343,45.6862,68.2663,0.0,0.0
2022-06-06 23:21:00+02:00,21.8018,45.44,22.2327,45.674,69.7181,0.0,0.0
2022-06-06 23:22:00+02:00,21.8126,45.47,22.2297,45.6862,67.1539,0.0,0.0
2022-06-06 23:23:00+02:00,21.8099,45.54,22.2297,45.6862,69.4376,0.0,0.0
2022-06-06 23:24:00+02:00,21.7991,45.57,22.2282,45.6832,68.908,0.0,0.0
2022-06-06 23:25:00+02:00,21.7923,45.59,22.2251,45.6862,69.3185,0.0,0.0
2022-06-06 23:26:00+02:00,21.787,45.59,22.2175,45.8052,71.6404,0.0,0.0
2022-06-06 23:27:00+02:00,21.787,45.61,22.2129,45.8022,69.0331,0.0,0.0
2022-06-06 23:28:00+02:00,21.7842,45.69,22.2144,45.8052,69.0053,0.0,0.0
2022-06-06 23:29:00+02:00,21.7896,45.69,22.2159,45.8052,69.1733,0.0,0.0
2022-06-06 23:30:00+02:00,21.7896,45.69,22.2175,45.8022,79.025,0.0,0.0
2022-06-06 23:31:00+02:00,21.7829,45.69,22.2144,45.912,70.175,0.0,0.0
2022-06-06 23:32:00+02:00,21.7896,45.79,22.2098,45.912,67.4054,0.0,0.0
2022-06-06 23:33:00+02:00,21.7775,45.8,22.2068,45.912,76.4492,0.0,0.0
2022-06-06 23:34:00+02:00,21.7775,45.8,22.2007,45.912,70.5739,0.0,0.0
2022-06-06 23:35:00+02:00,21.7721,45.81,22.1992,45.9792,66.8084,0.0,0.0
2022-06-06 23:36:00+02:00,21.7653,45.9,22.1961,46.0189,67.0102,0.0,0.0
2022-06-06 23:37:00+02:00,21.7572,45.89,22.1946,46.0189,68.6406,0.0,0.0
2022-06-06 23:38:00+02:00,21.7613,45.89,22.1931,46.0372,67.4516,0.0,0.0
2022-06-06 23:39:00+02:00,21.7545,46.0,22.1885,46.0311,79.2118,0.0,0.0
2022-06-06 23:40:00+02:00,21.7423,46.0,22.1839,46.1287,67.8058,0.0,0.0
2022-06-06 23:41:00+02:00,21.7383,46.0,22.1839,46.1257,68.5822,0.0,0.0
2022-06-06 23:42:00+02:00,21.741,46.1,22.1747,46.1257,78.6423,0.0,0.0
2022-06-06 23:43:00+02:00,21.7423,46.12,22.1686,46.1318,68.2008,0.0,0.0
2022-06-06 23:44:00+02:00,21.741,46.1,22.1671,46.1348,68.4246,0.0,0.0
2022-06-06 23:45:00+02:00,21.7356,46.11,22.1641,46.1684,157.136,0.0,0.0
2022-06-06 23:46:00+02:00,21.7437,46.11,22.1641,46.2294,158.563,0.0,0.0
2022-06-06 23:47:00+02:00,21.7423,46.17,22.1686,46.2203,145.962,0.0,0.0
2022-06-06 23:48:00+02:00,21.7261,46.19,22.1656,46.3332,146.844,0.0,0.0
2022-06-06 23:49:00+02:00,21.7289,46.21,22.1641,46.3454,143.494,0.0,0.0
2022-06-06 23:50:00+02:00,21.7221,46.21,22.1564,46.3393,145.076,0.0,0.0
2022-06-06 23:51:00+02:00,21.7167,46.29,22.1519,46.3393,145.046,0.0,0.0
2022-06-06 23:52:00+02:00,21.7194,46.32,22.1519,46.3454,141.51,0.0,0.0
2022-06-06 23:53:00+02:00,21.7072,46.4,22.1442,46.3454,136.778,0.0,0.0
2022-06-06 23:54:00+02:00,21.7207,46.36,22.1458,46.4339,139.313,0.0,0.0
2022-06-06 23:55:00+02:00,21.7099,46.45,22.1473,46.4431,136.185,0.0,0.0
2022-06-06 23:56:00+02:00,21.7194,46.51,22.1442,46.437,140.063,0.0,0.0
2022-06-06 23:57:00+02:00,21.7045,46.5,22.1442,46.4431,139.594,0.0,0.0
2022-06-06 23:58:00+02:00,21.6937,46.41,22.1412,46.5499,69.7029,0.0,0.0
2022-06-06 23:59:00+02:00,21.6883,46.5,22.1351,46.5499,68.491,0.0,0.0
2022-06-07 00:00:00+02:00,21.6761,46.52,22.1335,46.5529,67.1124,0.0,0.0
2022-06-07 00:01:00+02:00,21.6829,46.55,22.1259,46.556,2971.59,0.0,0.0
2022-06-07 00:02:00+02:00,21.6883,46.61,22.129,46.5499,2943.84,0.0,0.0
2022-06-07 00:03:00+02:00,21.6842,46.61,22.1442,46.4461,2947.37,0.0,0.0
2022-06-07 00:04:00+02:00,21.7207,46.68,22.1976,46.5529,2943.26,0.0,0.0
2022-06-07 00:05:00+02:00,21.7356,46.57,22.2297,46.4766,2956.89,0.0,0.0
2022-06-07 00:06:00+02:00,21.7775,46.53,22.2785,46.4064,2963.83,0.0,0.0
2022-06-07 00:07:00+02:00,21.8451,46.63,22.3319,46.3698,2941.17,0.0,0.0
2022-06-07 00:08:00+02:00,21.9059,46.55,22.3579,46.263,2977.21,0.0,0.0
2022-06-07 00:09:00+02:00,21.9519,46.56,22.3899,46.2752,2948.4,0.0,0.0
2022-06-07 00:10:00+02:00,22.0168,46.56,22.4311,46.2844,2933.61,0.0,0.0
2022-06-07 00:11:00+02:00,22.0628,46.47,22.4754,46.1837,2937.54,0.0,0.0
2022-06-07 00:12:00+02:00,22.1345,46.41,22.5303,46.1409,2939.08,0.0,0.0
2022-06-07 00:13:00+02:00,22.1981,46.38,22.5745,46.0921,2946.33,0.0,0.0
2022-06-07 00:14:00+02:00,22.2658,46.39,22.6264,46.1043,2969.92,0.0,0.0
2022-06-07 00:15:00+02:00,22.3132,46.36,22.6722,46.1013,2971.23,0.0,0.0
2022-06-07 00:16:00+02:00,22.3592,46.31,22.7119,46.0067,2956.31,0.0,0.0
2022-06-07 00:17:00+02:00,22.4039,46.3,22.7561,46.0189,2957.75,0.0,0.0
2022-06-07 00:18:00+02:00,22.4473,46.22,22.8004,45.97,2955.71,0.0,0.0
2022-06-07 00:19:00+02:00,22.5015,46.13,22.8385,45.9059,2957.96,0.0,0.0
2022-06-07 00:20:00+02:00,22.5191,46.14,22.8858,45.9212,2954.39,0.0,0.0
2022-06-07 00:21:00+02:00,22.5774,46.1,22.927,45.8327,2953.65,0.0,0.0
2022-06-07 00:22:00+02:00,22.6371,46.05,22.9759,45.8419,3008.1,0.0,0.0
2022-06-07 00:23:00+02:00,22.6628,46.05,23.011,45.8296,3023.38,0.0,0.0
2022-06-07 00:24:00+02:00,22.7089,45.94,23.0415,45.7259,2954.83,0.0,0.0
2022-06-07 00:25:00+02:00,22.7347,45.86,23.075,45.7381,2941.25,0.0,0.0
2022-06-07 00:26:00+02:00,22.7659,45.87,23.1147,45.7381,2946.59,0.0,0.0
2022-06-07 00:27:00+02:00,22.8161,45.82,23.1498,45.735,2938.31,0.0,0.0
2022-06-07 00:28:00+02:00,22.8487,45.77,23.1819,45.5977,2940.0,0.0,0.0
2022-06-07 00:29:00+02:00,22.8962,45.72,23.2093,45.5428,2925.41,0.0,0.0
2022-06-07 00:30:00+02:00,22.9111,45.69,23.2521,45.555,2918.66,0.0,0.0
2022-06-07 00:31:00+02:00,22.9424,45.69,23.2734,45.555,2935.91,0.0,0.0
2022-06-07 00:32:00+02:00,22.9749,45.65,23.2994,45.5397,3025.2,0.0,0.0
2022-06-07 00:33:00+02:00,23.0116,45.59,23.3268,45.4573,2999.83,0.0,0.0
2022-06-07 00:34:00+02:00,23.0428,45.6,23.3558,45.4573,2991.8,0.0,0.0
2022-06-07 00:35:00+02:00,23.07,45.48,23.3879,45.4634,2987.92,0.0,0.0
2022-06-07 00:36:00+02:00,23.0931,45.54,23.4077,45.4665,3054.9,0.0,0.0
2022-06-07 00:37:00+02:00,23.1026,45.51,23.4306,45.4756,3051.09,0.0,0.0
2022-06-07 00:38:00+02:00,23.123,45.51,23.4535,45.3597,2990.1,0.0,0.0
2022-06-07 00:39:00+02:00,23.1407,45.47,23.4809,45.3902,3009.74,0.0,0.0
2022-06-07 00:40:00+02:00,23.1597,45.43,23.5023,45.3688,3012.16,0.0,0.0
2022-06-07 00:41:00+02:00,23.1964,45.43,23.5282,45.3658,2985.21,0.0,0.0
2022-06-07 00:42:00+02:00,23.2141,45.43,23.5527,45.3688,2992.75,0.0,0.0
2022-06-07 00:43:00+02:00,23.2399,45.44,23.5801,45.381,2991.06,0.0,0.0
2022-06-07 00:44:00+02:00,23.2481,45.44,23.603,45.378,2996.89,0.0,0.0
2022-06-07 00:45:00+02:00,23.2672,45.41,23.6366,45.3047,2934.67,0.0,0.0
2022-06-07 00:46:00+02:00,23.2916,45.34,23.6564,45.2956,2931.98,0.0,0.0
2022-06-07 00:47:00+02:00,23.3134,45.34,23.6717,45.2956,2934.98,0.0,0.0
2022-06-07 00:48:00+02:00,23.3242,45.34,23.6946,45.2956,2958.93,0.0,0.0
2022-06-07 00:49:00+02:00,23.3474,45.35,23.7175,45.2956,3000.63,0.0,0.0
2022-06-07 00:50:00+02:00,23.3692,45.34,23.7419,45.2712,3000.94,0.0,0.0
2022-06-07 00:51:00+02:00,23.3814,45.32,23.7571,45.1857,2934.78,0.0,0.0
2022-06-07 00:52:00+02:00,23.4032,45.25,23.7724,45.1827,2940.53,0.0,0.0
2022-06-07 00:53:00+02:00,23.425,45.25,23.7907,45.1979,2941.04,0.0,0.0
2022-06-07 00:54:00+02:00,23.444,45.24,23.8136,45.1979,2939.41,0.0,0.0
2022-06-07 00:55:00+02:00,23.4631,45.25,23.838,45.1949,2952.74,0.0,0.0
2022-06-07 00:56:00+02:00,23.4958,45.23,23.8594,45.1949,2955.57,0.0,0.0
2022-06-07 00:57:00+02:00,23.5053,45.25,23.8731,45.1003,2936.31,0.0,0.0
2022-06-07 00:58:00+02:00,23.5284,45.17,23.9006,45.085,2940.05,0.0,0.0
2022-06-07 00:59:00+02:00,23.5312,45.17,23.9174,45.0972,2939.89,0.0,0.0
2022-06-07 01:00:00+02:00,23.5516,45.16,23.9296,45.1003,2933.71,0.0,0.0
2022-06-07 01:01:00+02:00,23.5706,45.16,23.9479,45.1003,3000.22,0.0,0.0
2022-06-07 01:02:00+02:00,23.5884,45.16,23.9708,45.0911,2939.49,0.0,0.0
2022-06-07 01:03:00+02:00,23.6047,45.15,23.9891,45.027,2957.49,0.0,0.0
2022-06-07 01:04:00+02:00,23.6115,45.17,23.9998,45.0148,2956.2,0.0,0.0
2022-06-07 01:05:00+02:00,23.6183,45.13,24.0074,45.0148,2929.38,0.0,0.0
2022-06-07 01:06:00+02:00,23.6252,45.17,24.0287,45.0148,2925.06,0.0,0.0
2022-06-07 01:07:00+02:00,23.6442,44.99,24.0318,45.0148,2931.11,0.0,0.0
2022-06-07 01:08:00+02:00,23.6511,45.08,24.0501,44.9751,2932.5,0.0,0.0
